CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Churn_Probability,Risk_Level,CustomerId
545,47,5,0.0,2,1,1,38970.14,0,False,True,False,0.06,Low,15681081
543,22,8,0.0,2,0,0,127587.22,0,False,False,True,0.0,,15684484
718,25,7,0.0,2,1,0,30380.12,0,False,False,False,0.0,,15785869
840,43,7,0.0,2,1,0,90908.95,0,False,False,False,0.03,Low,15763859
630,34,9,106937.05,2,1,0,138275.01,0,True,False,False,0.11,Low,15658935
643,59,3,170331.37,1,1,1,32171.79,0,True,False,True,0.31,Medium,15747358
654,32,1,114510.85,1,1,1,126143.23,0,True,False,False,0.03,Low,15735203
582,39,5,0.0,2,1,1,129892.93,0,False,False,True,0.0,,15576256
659,32,3,107594.11,2,1,1,102416.84,0,False,True,True,0.01,Low,15659420
762,39,2,81273.13,1,1,1,18719.67,0,False,True,True,0.06,Low,15593365
568,32,7,169399.6,1,1,0,61936.22,0,False,True,False,0.03,Low,15777352
670,25,6,0.0,2,1,1,78358.94,0,False,True,True,0.01,Low,15812007
613,45,1,187841.99,2,1,1,147224.27,0,False,False,False,0.19,Low,15625461
539,30,0,0.0,2,1,0,160979.66,0,False,False,True,0.0,,15739438
850,57,8,126776.3,2,1,1,132298.49,0,False,True,False,0.14,Low,15611759
522,34,9,126436.29,1,1,0,174248.52,1,False,True,True,0.65,Medium,15661629
737,41,1,101960.74,1,1,1,123547.28,0,False,False,True,0.04,Low,15633950
520,58,3,0.0,2,0,1,32790.02,0,False,False,True,0.13,Low,15592386
706,28,3,0.0,2,0,1,181543.67,0,False,True,True,0.03,Low,15803716
643,45,2,150842.93,1,0,1,2319.96,1,True,False,False,0.87,High,15696674
648,50,9,102535.57,1,1,1,189543.19,0,False,False,False,0.1,Low,15706365
443,29,9,99027.61,2,1,0,10940.4,0,True,False,False,0.08,Low,15745088
640,68,9,0.0,2,1,1,199493.38,0,False,False,True,0.07,Low,15676715
628,33,3,0.0,1,1,1,188193.25,0,False,True,False,0.02,Low,15613085
540,42,9,87271.41,2,1,0,172572.64,0,True,False,False,0.04,Low,15633537
460,35,8,102742.91,2,1,1,189339.6,0,True,False,False,0.11,Low,15594720
636,34,2,40105.51,2,0,1,53512.16,0,True,False,True,0.0,,15684042
593,29,2,152265.43,1,1,0,34004.44,0,False,False,False,0.0,,15583303
801,42,4,141947.67,1,1,1,10598.29,0,False,True,True,0.02,Low,15611579
640,75,1,106307.91,2,0,1,113428.77,0,True,False,False,0.19,Low,15774696
611,31,0,107884.81,2,1,1,183487.98,0,True,False,True,0.01,Low,15694506
802,31,1,125013.72,1,1,1,187658.09,0,True,False,True,0.05,Low,15688074
717,35,7,58469.37,2,1,1,172459.39,0,True,False,True,0.01,Low,15759537
769,39,8,0.0,1,0,1,21016.0,0,False,False,False,0.08,Low,15758449
745,45,10,117231.63,3,1,1,122381.02,1,True,False,True,0.97,High,15583456
572,35,4,152390.26,1,1,0,128123.66,0,False,True,True,0.03,Low,15667871
629,30,2,34013.63,1,1,0,19570.63,0,False,True,False,0.22,Low,15677371
687,39,2,0.0,3,0,0,188150.6,1,False,True,False,0.74,High,15629677
483,50,9,0.0,2,1,1,111020.24,0,False,False,False,0.13,Low,15713578
690,36,7,101583.11,2,1,0,123775.15,0,False,False,True,0.02,Low,15591509
492,30,10,77168.87,2,0,1,146700.22,0,True,False,False,0.08,Low,15568240
709,28,8,124695.72,2,1,0,145251.35,0,True,False,True,0.0,,15622993
705,44,3,105934.96,1,1,0,82463.69,0,True,False,True,0.2,Low,15689294
560,66,9,0.0,1,1,1,15928.49,0,False,False,False,0.08,Low,15720910
611,46,6,0.0,2,1,0,45886.33,0,False,True,True,0.07,Low,15721181
730,62,2,0.0,2,1,1,186489.95,0,False,True,True,0.0,,15776433
709,45,2,0.0,2,0,1,162922.65,0,False,True,False,0.05,Low,15748936
544,21,10,161525.96,2,1,0,9262.77,0,False,False,False,0.03,Low,15717225
712,29,7,147199.07,1,1,1,84932.4,0,True,False,False,0.08,Low,15685226
752,38,3,183102.29,1,1,1,71557.12,0,True,False,True,0.06,Low,15785611
648,46,9,127209.0,2,1,0,77405.95,1,False,True,True,0.77,High,15573456
556,38,8,0.0,2,0,0,417.41,1,False,True,True,0.12,Low,15684548
594,24,0,97378.54,1,1,1,71405.17,0,False,True,False,0.08,Low,15620505
645,37,2,136925.09,2,0,1,153400.24,0,True,False,False,0.02,Low,15807432
557,33,3,54503.55,1,1,1,371.05,0,False,False,True,0.07,Low,15584766
547,32,8,155726.85,1,1,0,67789.99,0,True,False,True,0.11,Low,15612187
701,39,9,0.0,2,0,1,145894.9,0,False,False,False,0.02,Low,15762218
616,66,1,135842.41,1,1,0,183840.51,1,False,False,False,0.93,High,15646372
605,52,1,63349.75,1,1,0,108887.44,0,False,False,True,0.82,High,15690452
593,38,4,129499.42,1,1,1,154071.27,0,True,False,False,0.1,Low,15747795
751,52,8,0.0,2,0,1,179291.85,0,False,True,True,0.05,Low,15781589
443,36,6,70438.01,2,0,1,56937.43,0,False,True,True,0.06,Low,15732674
685,23,8,0.0,2,1,1,112239.03,0,False,False,True,0.0,,15642291
718,36,9,0.0,1,1,0,45909.87,0,False,False,True,0.04,Low,15692761
538,49,9,141434.04,1,0,0,173779.25,1,False,True,False,0.81,High,15578045
611,37,4,0.0,2,1,0,125696.26,0,False,True,False,0.01,Low,15745354
668,37,10,152958.29,2,1,1,159585.61,0,True,False,True,0.05,Low,15701376
537,41,3,138306.34,1,1,0,106761.47,0,True,False,False,0.16,Low,15691625
709,23,10,0.0,2,0,0,129590.18,0,False,True,True,0.06,Low,15566594
850,38,1,0.0,2,1,1,80006.65,0,False,False,True,0.0,,15760431
745,31,3,124328.84,1,1,1,140451.52,0,False,True,False,0.01,Low,15686302
693,41,9,181461.48,3,1,1,187929.43,1,True,False,False,0.93,High,15801559
795,35,8,0.0,2,1,0,167155.36,0,False,True,True,0.01,Low,15810432
626,26,8,0.0,2,0,0,191420.71,0,False,True,True,0.0,,15809616
487,61,5,110368.03,1,0,0,11384.45,1,True,False,False,0.91,High,15720559
556,39,9,89588.35,1,1,1,94898.1,0,False,False,False,0.01,Low,15695632
643,46,6,0.0,2,0,0,106781.59,0,False,False,False,0.01,Low,15659843
605,28,6,0.0,2,0,0,159508.52,0,False,False,False,0.01,Low,15615624
756,60,3,115924.89,1,1,0,93524.19,1,True,False,False,0.95,High,15810418
586,38,2,0.0,2,1,0,87168.46,0,False,False,False,0.09,Low,15716186
535,40,7,111756.5,1,1,0,8128.32,1,True,False,True,0.86,High,15674551
678,35,4,0.0,1,1,0,125518.32,0,False,False,False,0.19,Low,15622834
596,39,9,0.0,1,1,0,48963.59,0,False,False,True,0.07,Low,15566111
648,26,9,162923.85,1,1,0,98368.24,0,False,False,True,0.01,Low,15784597
492,39,10,124576.65,2,1,0,148584.61,0,True,False,True,0.11,Low,15652883
702,45,0,80793.58,1,1,1,27474.81,0,False,False,True,0.3,Low,15806964
486,40,9,71340.09,1,1,0,76192.21,0,True,False,False,0.06,Low,15576313
568,40,1,99282.63,1,0,0,134600.94,1,True,False,True,0.72,High,15806467
619,57,3,137946.39,1,1,1,72467.99,1,True,False,True,0.76,High,15597602
724,41,2,127892.57,2,0,1,199645.45,0,True,False,True,0.09,Low,15743040
548,33,0,101084.36,1,1,0,42749.85,0,True,False,False,0.13,Low,15705521
545,37,8,114754.08,1,1,0,136050.44,1,True,False,False,0.77,High,15595039
683,33,8,0.0,1,0,0,73564.44,0,False,False,True,0.03,Low,15799384
762,51,3,99286.98,1,0,1,85578.63,0,False,False,False,0.15,Low,15581197
627,30,4,79871.02,2,1,0,129826.89,0,True,False,False,0.04,Low,15693737
516,35,10,104088.59,2,0,0,119666.0,0,False,False,True,0.04,Low,15624623
800,38,2,168190.33,2,1,0,68052.08,0,False,False,False,0.08,Low,15783501
464,42,3,85679.25,1,1,1,164104.74,0,True,False,False,0.22,Low,15690134
626,35,3,0.0,1,0,0,80190.36,0,False,False,False,0.24,Low,15782735
790,31,9,0.0,2,1,0,84126.75,0,False,False,False,0.0,,15611088
534,34,7,121551.58,2,1,1,70179.0,0,False,False,False,0.02,Low,15672145
745,46,2,122220.19,1,1,1,118024.1,0,False,False,True,0.01,Low,15732628
553,47,3,116528.15,1,0,0,145704.19,1,False,True,True,0.75,High,15787470
748,26,1,77780.29,1,0,1,183049.41,0,False,False,False,0.06,Low,15803406
722,37,2,0.0,1,0,0,120906.83,0,False,False,True,0.07,Low,15730460
501,40,4,125832.2,1,1,1,100433.83,0,False,False,True,0.17,Low,15644572
675,38,6,68065.8,1,0,0,138777.0,1,False,False,False,0.65,Medium,15694860
778,47,6,127299.34,2,1,0,124694.99,0,False,True,False,0.2,Low,15658169
494,38,7,174937.64,1,1,0,40084.32,0,True,False,False,0.25,Low,15794396
850,40,9,0.0,2,0,1,119232.33,0,False,False,True,0.02,Low,15785798
592,31,7,110071.1,1,0,0,43921.36,0,False,True,True,0.05,Low,15710825
590,44,3,139432.37,1,1,0,62222.81,0,False,True,False,0.39,Medium,15668444
758,39,6,127357.76,1,0,1,56577.0,0,False,False,False,0.1,Low,15726631
506,36,5,0.0,2,1,0,164253.35,0,False,False,True,0.02,Low,15733797
733,33,3,0.0,1,1,1,7666.73,0,False,False,True,0.05,Low,15747960
711,38,3,0.0,2,1,0,68487.51,0,False,False,True,0.04,Low,15634632
514,43,1,95556.31,1,0,1,199273.98,1,True,False,True,0.79,High,15707362
637,37,8,0.0,1,1,1,186062.36,0,False,True,True,0.07,Low,15662976
468,29,1,111681.98,2,1,1,195711.16,0,True,False,True,0.0,,15732778
539,39,3,0.0,2,1,0,36692.17,0,False,False,True,0.02,Low,15718443
509,25,3,108738.71,2,1,0,106920.57,0,False,True,False,0.28,Low,15670039
662,32,4,133950.37,1,1,1,48725.68,1,False,False,False,0.6,Medium,15773792
818,26,4,0.0,2,1,1,167036.94,0,False,True,True,0.0,,15613786
608,33,9,89968.69,1,1,0,68777.26,0,False,False,True,0.08,Low,15726032
850,32,9,0.0,2,1,1,18924.92,0,False,True,False,0.08,Low,15663252
816,38,5,130878.75,3,1,0,71905.77,1,True,False,False,0.91,High,15593782
536,35,8,0.0,2,1,0,64833.28,0,False,False,True,0.0,,15633283
753,35,3,0.0,2,1,1,184843.77,0,False,False,True,0.0,,15749167
631,27,10,134169.62,1,1,1,176730.02,0,False,True,True,0.05,Low,15759298
703,37,1,149762.08,1,1,0,20629.4,1,False,False,True,0.66,Medium,15683625
774,26,2,93844.69,1,1,0,28415.36,0,False,False,True,0.0,,15635367
785,28,8,0.0,2,1,0,77231.27,0,False,False,True,0.0,,15681705
571,33,1,0.0,2,1,0,102750.7,0,False,False,False,0.03,Low,15603156
621,46,6,141078.37,1,0,0,34580.8,1,True,False,True,0.92,High,15591986
605,31,1,117992.59,1,1,1,183598.77,0,True,False,False,0.14,Low,15798888
611,40,8,100812.33,2,1,0,147358.27,0,False,False,False,0.14,Low,15809722
569,38,7,0.0,1,1,1,108469.2,0,False,False,True,0.06,Low,15677538
658,29,4,80262.6,1,1,1,20612.82,0,False,False,True,0.02,Low,15797736
788,34,6,156478.62,1,0,1,181196.76,0,False,True,True,0.02,Low,15695585
525,23,5,0.0,2,1,0,160249.1,0,False,False,False,0.0,,15744398
798,37,8,0.0,3,0,0,110783.28,0,False,False,True,0.16,Low,15750658
486,37,9,115217.99,2,1,0,144995.33,0,True,False,True,0.37,Medium,15578186
615,61,9,0.0,2,1,0,150227.85,1,False,True,True,0.72,High,15676519
730,35,0,155470.55,1,1,1,53718.28,0,False,False,False,0.03,Low,15637954
641,37,7,0.0,2,1,0,75248.3,0,False,False,True,0.0,,15758639
542,39,3,135096.77,1,1,1,14353.43,1,False,False,True,0.04,Low,15613772
692,30,2,0.0,2,0,1,130486.57,0,False,False,True,0.02,Low,15731744
714,55,9,180075.22,1,1,1,100127.71,0,True,False,False,0.15,Low,15807709
591,29,1,97541.24,1,1,1,196356.17,0,False,True,True,0.08,Low,15714689
710,41,2,156067.05,1,1,1,9983.88,0,False,False,False,0.1,Low,15699005
639,38,4,81550.94,2,0,1,118974.77,0,False,False,False,0.04,Low,15624170
531,47,6,0.0,1,0,0,194998.34,1,False,False,False,0.94,High,15725679
673,38,2,170061.92,2,0,0,134901.34,1,False,False,False,0.72,High,15585865
765,36,8,92310.54,2,1,1,72924.56,0,True,False,True,0.05,Low,15804256
622,32,6,169089.38,2,1,0,101057.95,0,False,False,False,0.17,Low,15662403
806,40,5,80613.93,1,1,1,142838.64,0,False,False,True,0.07,Low,15733616
757,26,8,121581.56,2,1,1,127059.04,0,True,False,True,0.03,Low,15591995
570,58,8,0.0,1,0,1,116503.92,1,False,False,False,0.76,High,15677020
555,32,4,0.0,2,1,1,54405.79,0,False,True,True,0.0,,15727688
692,54,5,0.0,2,1,1,88721.84,0,False,False,True,0.0,,15715941
774,60,5,85891.55,1,1,0,74135.48,1,False,False,True,0.89,High,15714485
638,44,9,77637.35,2,1,1,111346.22,0,False,True,True,0.03,Low,15730059
543,41,4,0.0,1,0,0,194902.16,0,False,True,False,0.3,Low,15715527
584,31,5,0.0,2,1,0,31474.27,0,False,False,True,0.0,,15576623
691,30,7,116927.89,1,1,0,21198.39,0,True,False,True,0.06,Low,15805565
684,40,6,137326.65,1,1,0,186976.6,0,True,False,False,0.24,Low,15677307
733,22,5,0.0,2,1,1,117202.19,0,False,False,True,0.03,Low,15773890
599,37,2,0.0,2,1,1,143739.29,0,False,True,False,0.02,Low,15598883
524,31,10,67238.98,2,1,1,161811.23,0,True,False,False,0.08,Low,15568506
632,38,6,86569.76,2,1,0,98090.91,0,True,False,False,0.13,Low,15761043
735,34,5,0.0,2,0,0,71095.41,0,False,True,True,0.01,Low,15782236
734,34,6,133598.4,1,1,1,13107.24,0,False,False,True,0.04,Low,15593601
605,51,3,136188.78,1,1,1,67110.59,1,False,False,False,0.79,High,15682048
793,38,9,0.0,2,1,0,88225.02,0,False,True,True,0.02,Low,15746902
468,56,10,0.0,3,0,1,62256.87,1,False,False,False,0.87,High,15752081
779,37,7,120092.52,2,1,0,135925.72,0,True,False,True,0.08,Low,15781307
698,48,4,101238.24,2,0,1,177815.87,1,False,False,True,0.21,Low,15775912
707,58,6,89685.92,1,0,1,126471.13,0,False,False,True,0.03,Low,15745417
850,35,1,211774.31,1,1,0,188574.12,1,False,False,False,0.79,High,15671256
850,56,7,131317.48,1,1,1,119175.45,0,False,False,True,0.15,Low,15653547
527,37,5,93722.73,2,1,1,139093.73,0,False,True,True,0.01,Low,15595766
696,32,8,101160.99,1,1,1,115916.55,0,True,False,True,0.08,Low,15742358
661,48,3,120320.54,1,0,0,96463.25,0,False,False,True,0.18,Low,15763274
776,31,2,0.0,2,1,1,112349.51,0,False,False,False,0.01,Low,15786063
701,43,2,0.0,2,1,1,165303.79,0,False,False,True,0.01,Low,15600258
610,26,8,0.0,2,1,0,166031.08,0,False,False,True,0.01,Low,15573318
572,48,3,152827.99,1,1,0,38411.79,1,True,False,False,0.93,High,15653849
673,30,1,64097.75,1,1,1,77783.35,0,False,False,True,0.03,Low,15694272
519,57,2,119035.35,2,1,1,29871.79,0,False,True,False,0.06,Low,15736112
702,26,4,135219.57,1,0,1,59747.63,0,False,True,False,0.01,Low,15749851
729,32,6,93694.42,1,1,1,79919.13,0,False,False,True,0.0,,15663478
543,35,10,59408.63,1,1,0,76773.53,0,False,True,True,0.25,Low,15592300
550,40,7,114354.95,1,1,0,54018.93,0,False,False,False,0.09,Low,15567832
608,59,1,0.0,1,1,0,70649.64,1,False,False,True,0.96,High,15776780
639,35,10,128173.9,2,1,0,59093.39,0,True,False,True,0.08,Low,15592846
686,34,9,0.0,2,1,0,127569.8,0,False,True,True,0.0,,15739803
564,62,5,114931.35,3,0,1,18260.98,1,True,False,False,0.82,High,15794142
745,28,1,111071.36,1,1,0,73275.96,1,True,False,False,0.79,High,15762729
833,37,8,151226.18,2,1,1,136129.49,0,False,False,True,0.01,Low,15667896
622,26,9,0.0,2,1,1,153237.59,0,False,False,True,0.0,,15626578
597,42,4,64740.12,1,1,1,106841.12,0,False,False,False,0.09,Low,15776223
721,51,0,169312.13,1,1,0,109078.35,1,False,True,True,0.68,Medium,15705953
504,49,7,0.0,3,0,1,87822.14,1,False,False,False,0.91,High,15802593
842,44,2,112652.08,2,1,0,126644.98,0,False,True,False,0.11,Low,15615457
587,38,0,0.0,2,1,0,47414.15,0,False,False,True,0.01,Low,15708916
479,30,7,143964.36,2,1,0,41879.99,0,True,False,False,0.04,Low,15720187
508,49,7,122451.46,2,1,1,75808.1,0,False,False,True,0.06,Low,15595440
749,24,1,0.0,3,1,1,47911.03,0,False,False,True,0.11,Low,15600651
721,36,3,65253.07,2,1,0,28737.78,0,True,False,False,0.06,Low,15750141
674,47,6,106901.94,1,1,1,2079.2,1,True,False,True,0.89,High,15657284
685,25,10,128509.63,1,1,0,121562.33,0,False,True,False,0.1,Low,15763063
417,34,7,0.0,2,1,0,55003.79,0,False,False,True,0.0,,15709324
574,33,3,129834.67,1,1,0,193131.42,0,True,False,True,0.26,Low,15711309
590,51,3,154962.99,3,0,1,191932.27,1,False,True,False,0.98,High,15775318
587,40,5,138241.9,2,1,0,159418.1,0,True,False,True,0.08,Low,15705515
598,41,3,91536.93,1,1,0,191468.78,1,True,False,True,0.68,Medium,15634844
741,53,3,0.0,2,1,1,38913.68,0,False,True,True,0.06,Low,15717046
850,70,5,0.0,1,1,1,705.18,0,False,True,False,0.12,Low,15571816
584,29,7,105204.01,1,0,1,138490.03,0,True,False,False,0.09,Low,15670080
650,61,1,152968.73,1,0,1,82970.69,0,False,True,True,0.06,Low,15800440
607,36,8,158261.68,1,1,1,76744.72,0,False,True,True,0.01,Low,15665678
509,46,1,0.0,1,1,0,71244.59,1,False,False,False,0.62,Medium,15665956
689,38,6,121021.05,1,1,1,12182.15,0,False,True,False,0.01,Low,15788126
543,36,4,0.0,2,1,1,141210.5,0,False,False,True,0.0,,15811773
438,54,2,0.0,1,0,0,191763.07,1,False,True,False,0.94,High,15651674
687,63,1,137715.66,1,1,1,37938.74,0,False,True,False,0.17,Low,15689614
737,31,5,121192.22,2,1,1,74890.58,0,True,False,True,0.01,Low,15795564
761,31,7,0.0,3,1,1,166698.18,0,False,False,True,0.17,Low,15706647
601,44,1,100486.18,2,1,1,62678.53,0,False,False,True,0.09,Low,15728505
651,45,1,0.0,1,1,0,67740.08,1,False,False,True,0.88,High,15730076
745,35,9,92566.53,2,1,0,161519.77,0,False,False,True,0.01,Low,15622003
648,49,10,0.0,2,1,1,159835.78,1,False,True,False,0.68,Medium,15607312
848,40,3,110929.96,1,1,1,30876.84,0,False,True,True,0.05,Low,15644753
546,27,8,0.0,2,1,1,14858.1,0,False,False,False,0.02,Low,15653620
439,32,3,138901.61,1,1,0,75685.97,0,False,True,False,0.18,Low,15761986
755,30,4,123217.66,2,0,1,144183.1,0,False,False,True,0.02,Low,15633922
593,41,6,0.0,1,1,0,65170.66,0,False,False,False,0.13,Low,15734674
701,39,2,0.0,2,1,1,82526.92,0,False,False,True,0.0,,15658032
701,36,8,0.0,2,1,0,169161.46,0,False,True,True,0.0,,15692671
607,33,2,108431.87,2,0,1,109291.39,1,False,True,False,0.6,Medium,15737741
586,57,3,0.0,2,0,1,6057.81,0,False,True,False,0.16,Low,15576352
547,30,9,72392.41,1,1,0,77077.14,0,True,False,False,0.05,Low,15753719
647,51,1,119741.77,2,0,0,54954.51,1,True,False,False,0.97,High,15803689
760,51,2,100946.71,1,0,0,179614.8,1,False,False,False,0.96,High,15718057
621,53,9,170491.84,1,1,0,35588.07,1,False,True,True,0.59,Medium,15722010
725,44,5,0.0,1,1,1,117356.14,0,False,False,True,0.09,Low,15680998
526,36,1,0.0,1,1,0,160696.72,0,False,False,True,0.02,Low,15614782
519,47,6,157296.02,2,0,0,147278.43,1,False,True,False,0.73,High,15591047
713,38,7,144606.22,1,1,1,56594.36,1,True,False,False,0.3,Low,15788291
700,38,8,134811.3,1,1,0,1299.75,0,False,False,True,0.09,Low,15604044
666,34,9,115897.12,1,1,1,25095.03,0,False,False,False,0.07,Low,15679587
630,32,4,82034.0,1,0,0,146326.45,0,False,True,True,0.01,Low,15775153
779,26,4,174318.13,2,0,1,38296.21,0,False,True,False,0.16,Low,15603925
611,41,2,114206.84,1,1,0,164061.6,0,True,False,False,0.09,Low,15680970
685,43,9,0.0,2,1,0,107811.28,0,False,True,True,0.04,Low,15697183
646,39,9,111574.41,1,1,1,30838.51,0,True,False,True,0.09,Low,15567446
683,57,5,162448.69,1,0,0,9221.78,1,True,False,False,0.96,High,15637476
484,34,4,148249.54,1,0,1,33738.27,0,True,False,False,0.07,Low,15714939
601,43,8,0.0,3,0,1,110916.15,1,False,False,False,0.9,High,15683503
762,26,7,123709.46,2,1,1,169654.57,0,False,True,False,0.09,Low,15645569
687,72,9,0.0,1,0,1,69829.4,0,False,False,False,0.04,Low,15782569
566,30,5,0.0,1,1,0,54926.51,1,False,False,True,0.04,Low,15592387
702,37,10,150525.8,1,1,1,94728.49,0,False,False,True,0.0,,15609286
601,29,9,0.0,1,1,1,80393.27,0,False,False,True,0.05,Low,15814035
699,53,4,0.0,2,0,1,111307.98,0,False,False,True,0.03,Low,15661249
584,28,10,0.0,2,1,0,19834.32,0,False,False,True,0.0,,15629117
699,35,5,0.0,2,1,1,78397.24,0,False,False,True,0.0,,15607170
698,51,2,111018.98,1,1,0,86410.28,0,True,False,False,0.3,Low,15586585
495,30,10,129755.99,1,0,0,172749.65,0,False,False,True,0.07,Low,15686611
650,27,6,0.0,2,1,0,1002.39,0,False,False,False,0.12,Low,15603203
605,64,2,129555.7,1,1,1,13601.79,0,False,False,False,0.12,Low,15619857
667,38,1,87202.38,1,1,1,77866.91,0,False,True,True,0.0,,15805062
688,26,8,146133.39,1,1,1,175296.76,0,True,False,True,0.02,Low,15660271
727,31,0,0.0,1,1,0,121751.04,1,False,True,False,0.74,High,15745295
754,39,6,170184.99,2,1,0,89593.26,0,False,True,True,0.02,Low,15719352
612,62,8,140745.33,1,1,0,193437.89,1,True,False,False,0.82,High,15766575
546,42,7,139070.51,1,1,1,86945.0,0,False,True,True,0.05,Low,15594594
673,37,8,0.0,2,1,1,183318.79,0,False,True,False,0.0,,15646161
593,35,9,114193.24,1,1,0,71154.1,0,False,False,True,0.12,Low,15682585
656,40,10,167878.5,1,0,1,151887.16,0,False,True,False,0.33,Medium,15603134
535,53,5,141616.55,2,1,1,75888.65,0,True,False,False,0.16,Low,15636444
678,36,3,145747.67,2,0,1,89566.74,0,True,False,True,0.05,Low,15773456
477,48,2,129120.64,1,0,1,26475.79,0,False,True,False,0.39,Medium,15745307
850,35,7,110349.82,1,0,0,126355.8,0,False,True,True,0.12,Low,15604119
427,29,1,141325.56,1,1,1,93839.3,0,False,False,True,0.01,Low,15626900
752,49,2,78653.84,1,1,0,7698.6,0,False,False,True,0.22,Low,15605447
649,47,1,0.0,2,1,1,145593.85,0,False,False,True,0.01,Low,15589030
799,28,3,142253.65,1,1,0,45042.56,0,False,True,False,0.02,Low,15692463
589,61,1,0.0,1,1,0,61108.56,1,False,False,False,0.92,High,15712403
583,54,6,115988.86,1,1,0,57553.98,1,True,False,False,0.97,High,15811762
839,33,10,75592.43,1,1,0,62674.42,0,False,True,False,0.05,Low,15718673
540,44,3,164113.04,2,1,1,12120.79,0,True,False,True,0.06,Low,15724282
850,31,6,67996.23,2,0,0,50129.87,1,False,False,True,0.55,Medium,15738181
696,51,5,0.0,2,1,0,55022.43,0,False,True,False,0.09,Low,15633648
660,33,1,0.0,2,0,0,117834.91,0,False,True,False,0.0,,15603323
682,48,1,138778.15,1,0,1,168840.23,0,False,False,True,0.31,Medium,15583725
744,43,10,147832.15,1,0,1,24234.11,0,False,False,False,0.07,Low,15588350
785,36,4,135438.4,1,0,0,190627.01,0,False,False,False,0.03,Low,15798398
752,48,5,116060.08,1,1,0,156618.38,1,False,True,True,0.86,High,15784844
706,29,5,112564.62,1,1,0,42334.38,0,False,False,False,0.0,,15580684
583,27,1,125406.58,1,1,1,110784.42,0,False,False,False,0.0,,15809663
660,39,5,135134.99,1,1,0,173683.0,1,True,False,False,0.73,High,15640078
819,39,9,133102.92,1,1,0,27046.46,1,False,False,False,0.81,High,15698786
673,34,8,42157.08,1,1,0,20598.59,1,False,False,False,0.78,High,15569807
752,30,3,0.0,2,1,1,104991.28,0,False,False,False,0.0,,15730830
578,38,7,82259.29,1,1,0,8996.97,0,False,False,True,0.26,Low,15805112
438,36,4,0.0,2,1,0,64420.5,0,False,False,False,0.02,Low,15633064
652,38,6,0.0,2,1,1,145700.22,0,False,False,True,0.0,,15703119
629,49,4,0.0,2,1,1,196335.48,0,False,False,False,0.05,Low,15730447
720,52,7,0.0,1,1,1,14781.12,0,False,False,True,0.15,Low,15813850
668,42,3,150461.07,1,1,0,108139.23,0,False,False,True,0.14,Low,15711889
